VendorNumber,VendorName,Brand,Purchaseprice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreighhtCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
2000,SOUTHERN WINE & SPIRITS NE,31866,9.03,750.0,13.99,763.0,6889.889999999994,111.0,1663.8900000000008,1184.2100000000005,12.309999999999992,19016.59,-5225.999999999993,-75.85026756595529,0.145478374836173,0.241497324340447
9815,WINE GROUP INC,10596,9.86,5000.0,16.99,698.0,6882.279999999984,115.0,1925.8500000000008,1392.1700000000005,86.25,27100.409999999996,-4956.429999999984,-72.01726753343361,0.16475644699140402,0.2798273246656639
660,SAZERAC NORTH AMERICA INC.,1282,18.7,750.0,29.99,368.0,6881.599999999995,53.0,1569.4700000000003,1509.4900000000002,41.849999999999966,17932.329999999994,-5312.129999999995,-77.193239944199,0.14402173913043478,0.22806760055800998
12546,JIM BEAM BRANDS COMPANY,2826,29.59,750.0,36.99,232.0,6864.879999999998,32.0,1186.68,1075.71,25.249999999999982,123880.96999999999,-5678.199999999998,-82.71375464684014,0.13793103448275862,0.17286245353159857
8112,MOET HENNESSY USA INC,26285,45.45,1500.0,79.99,151.0,6862.950000000006,5.0,389.95,389.95,1.1,48347.26,-6473.000000000006,-94.31804107563076,0.033112582781456956,0.05681958924369253
7153,PINE STATE TRADING CO,6096,12.77,750.0,16.99,537.0,6857.489999999999,86.0,1461.1400000000006,1172.3100000000004,67.82,15884.819999999998,-5396.3499999999985,-78.6927870109909,0.1601489757914339,0.21307212989009108
4425,MARTIGNETTI COMPANIES,46762,7.99,750.0,12.99,858.0,6855.420000000002,100.0,1199.0000000000007,803.3300000000005,11.090000000000003,144929.24,-5656.420000000001,-82.51018901832417,0.11655011655011654,0.17489810981675818
17035,PERNOD RICARD USA,6402,29.62,750.0,41.99,230.0,6812.600000000001,27.0,1295.73,1007.7900000000001,21.29999999999999,123780.21999999997,-5516.870000000001,-80.98038927868949,0.11739130434782609,0.1901961072131051
660,SAZERAC NORTH AMERICA INC.,3842,4.39,1000.0,5.79,1551.0,6808.89,319.0,1847.0099999999986,353.1900000000002,334.9500000000003,17932.329999999994,-4961.880000000002,-72.87355207677024,0.20567375886524822,0.2712644792322976
3252,E & J GALLO WINERY,3161,6.66,750.0,9.99,1022.0,6806.520000000004,213.0,2121.8700000000003,1262.730000000001,167.84999999999985,61966.909999999996,-4684.650000000003,-68.82591985331712,0.20841487279843443,0.31174080146682875
3252,E & J GALLO WINERY,8032,5.26,750.0,7.99,1292.0,6795.919999999996,202.0,1613.9800000000014,735.0800000000006,22.499999999999975,61966.909999999996,-5181.939999999995,-76.25075045027013,0.1563467492260062,0.2374924954972987
660,SAZERAC NORTH AMERICA INC.,4626,11.19,750.0,24.49,604.0,6758.759999999998,40.0,837.1000000000003,575.7300000000001,31.519999999999985,17932.329999999994,-5921.659999999998,-87.6145920257562,0.06622516556291391,0.12385407974243803
4425,MARTIGNETTI COMPANIES,3174,21.73,750.0,29.99,311.0,6758.030000000002,33.0,1104.67,814.7600000000001,26.009999999999987,144929.24,-5653.3600000000015,-83.6539642469773,0.10610932475884244,0.16346035753022697
653,STATE WINE & SPIRITS,13303,8.96,750.0,12.99,754.0,6755.840000000009,171.0,2392.289999999999,1329.0500000000006,19.019999999999992,8014.98,-4363.55000000001,-64.58930347669578,0.22679045092838196,0.3541069652330422
6785,PALM BAY INTERNATIONAL INC,6651,7.79,750.0,12.99,866.0,6746.1399999999885,74.0,954.2600000000004,721.4400000000004,8.180000000000005,13605.409999999998,-5791.879999999988,-85.85472581357632,0.08545034642032333,0.14145274186423673
7153,PINE STATE TRADING CO,45496,5.29,750.0,8.99,1275.0,6744.749999999992,159.0,1429.410000000001,997.8900000000008,17.589999999999986,15884.819999999998,-5315.339999999991,-78.80707216724116,0.12470588235294118,0.21192927832758854
9165,ULTRA BEVERAGE COMPANY LLP,38635,11.48,750.0,17.99,587.0,6738.759999999999,44.0,747.56,118.92999999999998,4.9399999999999995,68054.70000000003,-5991.199999999999,-88.90656441244383,0.07495741056218058,0.11093435587556168
1392,CONSTELLATION BRANDS INC,3373,13.86,1750.0,18.99,486.0,6735.9599999999955,61.0,1158.3900000000003,873.5400000000003,112.14000000000011,79528.99,-5577.569999999995,-82.80289669178556,0.12551440329218108,0.17197103308214437
3252,E & J GALLO WINERY,35862,13.6,750.0,19.99,494.0,6718.399999999998,31.0,619.6900000000002,439.7800000000001,3.4200000000000004,61966.909999999996,-6098.709999999997,-90.77622648249583,0.06275303643724696,0.09223773517504173
8112,MOET HENNESSY USA INC,8897,33.55,750.0,49.99,200.0,6710.000000000001,12.0,671.88,613.89,1.3200000000000003,48347.26,-6038.120000000001,-89.98688524590163,0.06,0.1001311475409836
3252,E & J GALLO WINERY,8576,3.67,375.0,4.99,1828.0,6708.759999999993,711.0,3547.88999999999,528.9400000000006,279.75999999999965,61966.909999999996,-3160.870000000003,-47.11556233938919,0.3889496717724289,0.5288443766061081
2561,EDRINGTON AMERICAS,4270,12.97,750.0,19.99,517.0,6705.490000000002,41.0,810.5900000000001,653.6700000000002,32.33999999999998,9654.500000000002,-5894.9000000000015,-87.91154710543152,0.07930367504835589,0.1208845289456848
9165,ULTRA BEVERAGE COMPANY LLP,38549,4.82,750.0,6.99,1391.0,6704.620000000001,123.0,1103.7700000000004,393.56000000000023,13.78,68054.70000000003,-5600.85,-83.53717287482363,0.0884255930984903,0.16462827125176374
3252,E & J GALLO WINERY,10420,3.35,750.0,6.29,2001.0,6703.34999999999,233.0,1426.5699999999986,688.8799999999998,25.949999999999967,61966.909999999996,-5276.779999999992,-78.71855117217508,0.11644177911044477,0.21281448827824903
3252,E & J GALLO WINERY,39479,5.29,750.0,9.99,1265.0,6691.849999999983,125.0,1220.750000000001,727.2600000000004,13.869999999999997,61966.909999999996,-5471.099999999982,-81.75766043769654,0.09881422924901186,0.18242339562303458
3252,E & J GALLO WINERY,7340,14.72,750.0,19.99,454.0,6682.880000000002,41.0,778.5900000000001,702.6300000000002,32.35999999999998,61966.909999999996,-5904.290000000002,-88.34948405477878,0.09030837004405286,0.11650515945221221
9165,ULTRA BEVERAGE COMPANY LLP,43092,14.48,750.0,21.99,461.0,6675.280000000004,37.0,846.6300000000001,271.88000000000005,4.14,68054.70000000003,-5828.650000000004,-87.31693651801874,0.08026030368763558,0.12683063481981274
660,SAZERAC NORTH AMERICA INC.,5403,5.92,750.0,8.99,1127.0,6671.839999999996,155.0,1548.4500000000012,1208.7900000000009,122.15000000000022,17932.329999999994,-5123.389999999994,-76.79125998225373,0.13753327417923691,0.23208740017746263
8320,SHAW ROSS INT L IMP LTD,8346,9.93,750.0,14.99,671.0,6663.029999999996,48.0,833.5200000000002,560.6800000000002,5.320000000000001,3151.9200000000014,-5829.509999999996,-87.49037600010806,0.07153502235469449,0.12509623999891953
12546,JIM BEAM BRANDS COMPANY,2899,37.85,750.0,54.99,176.0,6661.600000000002,6.0,329.94,329.94,4.74,123880.96999999999,-6331.660000000003,-95.04713582322566,0.03409090909090909,0.04952864176774347
12546,JIM BEAM BRANDS COMPANY,1273,23.19,1750.0,31.99,287.0,6655.530000000003,34.0,1087.66,927.7100000000002,62.52000000000004,123880.96999999999,-5567.8700000000035,-83.65780035549386,0.11846689895470383,0.16342199644506142
3252,E & J GALLO WINERY,18106,7.14,1500.0,10.99,932.0,6654.480000000007,138.0,1516.6200000000008,945.1400000000006,30.759999999999962,61966.909999999996,-5137.860000000006,-77.20903812168646,0.148068669527897,0.22790961878313545
4425,MARTIGNETTI COMPANIES,25163,3.24,750.0,4.99,2051.0,6645.240000000002,0.0,0.0,0.0,0.0,144929.24,-6645.240000000002,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,28092,9.67,750.0,14.99,687.0,6643.289999999998,116.0,1738.8400000000006,989.3400000000005,12.899999999999993,144929.24,-4904.449999999997,-73.8256195348991,0.16885007278020378,0.26174380465100894
4425,MARTIGNETTI COMPANIES,32826,22.41,750.0,34.99,296.0,6633.359999999999,105.0,3671.9099999999953,1712.4700000000003,11.699999999999996,144929.24,-2961.4500000000035,-44.644795397807506,0.3547297297297297,0.553552046021925
9552,M S WALKER INC,4422,8.57,1750.0,12.49,774.0,6633.18000000001,140.0,1608.600000000001,1114.5300000000007,257.3400000000001,55551.819999999985,-5024.580000000009,-75.74918817218892,0.18087855297157623,0.24250811827811072
4425,MARTIGNETTI COMPANIES,43873,46.66,750.0,69.99,142.0,6625.72,5.0,359.95,287.96,0.55,144929.24,-6265.77,-94.56738286556028,0.035211267605633804,0.05432617134439728
17035,PERNOD RICARD USA,3457,22.38,1750.0,34.99,296.0,6624.479999999999,26.0,1014.7400000000001,854.7800000000001,47.80000000000002,123780.21999999997,-5609.739999999999,-84.68196749027848,0.08783783783783784,0.15318032509721521
12546,JIM BEAM BRANDS COMPANY,8823,5.42,750.0,6.99,1222.0,6623.239999999994,96.0,767.0400000000004,559.3000000000004,75.66000000000003,123880.96999999999,-5856.199999999993,-88.41896111268802,0.07855973813420622,0.11581038887311966
3252,E & J GALLO WINERY,35666,6.12,1500.0,9.99,1082.0,6621.840000000001,188.0,1878.1200000000013,909.0900000000006,42.02999999999999,61966.909999999996,-4743.719999999999,-71.63749048602803,0.17375231053604437,0.2836250951397196
10754,PERFECTA WINES,42881,3.92,750.0,7.99,1689.0,6620.879999999994,555.0,3893.44999999999,1479.9000000000017,61.94999999999995,28720.52,-2727.430000000004,-41.19437295344435,0.3285968028419183,0.5880562704655564
9206,PHILLIPS PRODUCTS CO.,3464,10.06,1750.0,13.99,658.0,6619.479999999992,92.0,1287.0800000000006,993.2900000000005,169.11000000000016,2211.83,-5332.399999999991,-80.5561766181029,0.1398176291793313,0.194438233818971
9165,ULTRA BEVERAGE COMPANY LLP,46021,6.61,750.0,11.99,1001.0,6616.609999999998,149.0,2026.510000000001,1195.1300000000006,16.53999999999999,68054.70000000003,-4590.099999999997,-69.37238253425845,0.14885114885114886,0.3062761746574154
480,BACARDI USA INC,7977,7.49,1500.0,10.49,883.0,6613.669999999982,122.0,1279.7800000000007,1049.0000000000007,191.7199999999997,89286.26999999999,-5333.889999999981,-80.64947298549816,0.13816534541336353,0.19350527014501845
4692,KOBRAND CORPORATION,6864,5.51,750.0,13.99,1200.0,6611.999999999995,142.0,1674.5800000000008,863.2700000000006,15.809999999999983,9139.38,-4937.419999999995,-74.67362371445853,0.11833333333333333,0.2532637628554147
8004,SAZERAC CO INC,3745,3.07,750.0,3.99,2151.0,6603.570000000012,371.0,1851.2900000000025,1047.9000000000015,292.07999999999964,50293.62000000002,-4752.28000000001,-71.96531573073354,0.1724779172477917,0.2803468426926646
7153,PINE STATE TRADING CO,25883,24.82,750.0,36.99,266.0,6602.120000000001,82.0,2954.1799999999976,649.82,9.18,15884.819999999998,-3647.9400000000032,-55.25406990481849,0.3082706766917293,0.4474593009518151
480,BACARDI USA INC,8653,3.53,375.0,5.29,1870.0,6601.1,227.0,1200.8299999999979,862.2699999999984,13.110000000000003,89286.26999999999,-5400.270000000002,-81.80863795428037,0.1213903743315508,0.1819136204571962
9815,WINE GROUP INC,6288,10.06,5000.0,16.99,656.0,6599.359999999983,90.0,1503.1000000000006,1169.3000000000004,67.5,27100.409999999996,-5096.259999999983,-77.22354895020118,0.13719512195121952,0.22776451049798835
7245,PROXIMO SPIRITS INC.,5758,13.33,1750.0,19.99,495.0,6598.349999999988,59.0,1179.4100000000003,919.5400000000003,108.47000000000011,38994.78000000001,-5418.939999999988,-82.12568293588546,0.1191919191919192,0.1787431706411455
6213,MHW LTD,4804,12.14,750.0,16.99,543.0,6592.020000000004,70.0,1189.3000000000002,934.4500000000004,55.17999999999997,9621.580000000002,-5402.720000000004,-81.95848920361286,0.1289134438305709,0.1804151079638714
7153,PINE STATE TRADING CO,22963,16.55,750.0,24.99,398.0,6586.900000000003,11.0,274.89,199.92000000000002,1.2200000000000002,15884.819999999998,-6312.010000000003,-95.82671666489547,0.02763819095477387,0.04173283335104523
9552,M S WALKER INC,4878,4.92,750.0,6.99,1337.0,6578.0399999999945,340.0,2220.6000000000013,1125.2800000000013,267.72,55551.819999999985,-4357.439999999993,-66.24222412755162,0.2543006731488407,0.33757775872448376
1392,CONSTELLATION BRANDS INC,31231,6.49,750.0,11.99,1013.0,6574.370000000004,140.0,1654.600000000001,955.1900000000006,15.549999999999994,79528.99,-4919.770000000003,-74.83256950856128,0.13820335636722605,0.25167430491438725
12546,JIM BEAM BRANDS COMPANY,3959,18.24,750.0,24.99,360.0,6566.4000000000015,31.0,920.6900000000002,890.7000000000002,24.479999999999986,123880.96999999999,-5645.710000000001,-85.97877071150097,0.08611111111111111,0.14021229288499024
1392,CONSTELLATION BRANDS INC,15428,7.94,750.0,11.99,827.0,6566.379999999998,34.0,459.6600000000002,271.80000000000007,3.77,79528.99,-6106.719999999998,-92.99979593017767,0.041112454655380895,0.07000204069822343
9815,WINE GROUP INC,41714,3.22,750.0,4.99,2039.0,6565.580000000012,367.0,1832.3300000000024,874.2500000000013,40.93999999999995,27100.409999999996,-4733.250000000009,-72.09187916376011,0.1799901912702305,0.2790812083623989
3924,HEAVEN HILL DISTILLERIES,4176,8.02,750.0,10.99,816.0,6544.319999999994,98.0,1329.0200000000007,994.2700000000006,77.24000000000001,14069.869999999995,-5215.299999999994,-79.69200772578355,0.12009803921568628,0.20307992274216446
3960,DIAGEO NORTH AMERICA INC,3607,0.72,50.0,0.99,9064.0,6526.0799999999945,1321.0,1307.7900000000025,261.3600000000009,68.96999999999998,257032.07000000007,-5218.289999999992,-79.96055825242713,0.1457413945278023,0.2003944174757287
480,BACARDI USA INC,7982,3.95,750.0,7.49,1652.0,6525.399999999988,204.0,1527.9600000000016,1056.090000000001,160.75,89286.26999999999,-4997.439999999986,-76.58442394335972,0.1234866828087167,0.23415576056640275
8004,SAZERAC CO INC,5828,6.61,750.0,8.99,987.0,6524.069999999998,112.0,1174.8800000000008,1035.0200000000007,88.34000000000007,50293.62000000002,-5349.189999999997,-81.99160953208654,0.11347517730496454,0.18008390467913452
4425,MARTIGNETTI COMPANIES,6524,4.57,750.0,6.99,1427.0,6521.390000000009,162.0,1567.380000000001,845.1300000000006,18.029999999999987,144929.24,-4954.010000000008,-75.96555335595635,0.11352487736510161,0.24034446644043658
4425,MARTIGNETTI COMPANIES,450,19.52,750.0,24.99,333.0,6500.160000000001,16.0,399.84000000000003,349.86000000000007,12.619999999999997,144929.24,-6100.320000000001,-93.84876679958647,0.04804804804804805,0.06151233200413528
8352,LUXCO INC,5348,7.85,750.0,11.99,827.0,6491.949999999994,123.0,1696.770000000001,1422.9700000000007,96.99000000000004,10261.599999999997,-4795.179999999993,-73.86347707545494,0.1487303506650544,0.2613652292454505
3960,DIAGEO NORTH AMERICA INC,3820,13.33,1750.0,22.99,487.0,6491.709999999992,60.0,1334.4000000000003,1081.5100000000002,110.32000000000009,257032.07000000007,-5157.309999999991,-79.44455313006893,0.12320328542094455,0.20555446869931066
2000,SOUTHERN WINE & SPIRITS NE,26248,132.44,750.0,249.99,49.0,6489.56,7.0,1749.93,249.99,0.79,19016.59,-4739.63,-73.03468956292876,0.14285714285714285,0.2696531043707123
5992,MCCORMICK DISTILLING CO,3663,10.76,750.0,13.99,603.0,6488.279999999996,108.0,1510.9200000000008,1007.2800000000005,85.08000000000007,1567.85,-4977.359999999995,-76.71308883093822,0.1791044776119403,0.2328691116906178
516,BANFI PRODUCTS CORP,18027,9.08,750.0,15.99,714.0,6483.119999999992,100.0,1486.0000000000007,938.3700000000005,11.089999999999996,8510.410000000002,-4997.119999999991,-77.07893730179292,0.1400560224089636,0.22921062698207076
1392,CONSTELLATION BRANDS INC,26462,10.8,750.0,18.99,600.0,6480.000000000002,35.0,594.65,322.81000000000006,3.89,79528.99,-5885.350000000002,-90.82330246913581,0.058333333333333334,0.09176697530864195
9815,WINE GROUP INC,25465,39.99,750.0,59.99,162.0,6478.379999999999,0.0,0.0,0.0,0.0,27100.409999999996,-6478.379999999999,-100.0,0.0,0.0
8004,SAZERAC CO INC,4762,5.03,750.0,6.99,1287.0,6473.609999999993,263.0,1838.3700000000017,1139.3700000000013,207.1599999999997,50293.62000000002,-4635.239999999992,-71.60208909711886,0.20435120435120435,0.28397910902881135
3924,HEAVEN HILL DISTILLERIES,5149,23.19,1750.0,34.99,279.0,6470.0099999999975,28.0,979.7200000000001,664.8100000000001,51.47000000000001,14069.869999999995,-5490.289999999997,-84.85751954015525,0.1003584229390681,0.15142480459844737
4425,MARTIGNETTI COMPANIES,2879,22.21,750.0,31.99,291.0,6463.110000000002,34.0,1019.6600000000002,869.7100000000002,26.819999999999986,144929.24,-5443.450000000003,-84.22338471726461,0.11683848797250859,0.15776615282735398
3960,DIAGEO NORTH AMERICA INC,2675,34.88,750.0,44.99,185.0,6452.800000000003,20.0,937.8000000000001,843.82,15.779999999999994,257032.07000000007,-5515.000000000003,-85.4667741135631,0.10810810810810811,0.1453322588643689
1587,VINEYARD BRANDS INC,7302,6.42,750.0,10.99,1004.0,6445.679999999996,152.0,1942.480000000001,1014.2100000000006,16.899999999999988,6070.089999999999,-4503.199999999995,-69.86384679351129,0.15139442231075698,0.3013615320648872
1128,BROWN-FORMAN CORP,3947,34.84,750.0,45.99,185.0,6445.400000000001,14.0,698.86,647.87,11.049999999999997,68601.68000000001,-5746.540000000001,-89.15722841095976,0.07567567567567568,0.10842771589040245
4425,MARTIGNETTI COMPANIES,27830,10.95,750.0,17.99,588.0,6438.599999999995,58.0,985.4200000000003,560.6700000000002,6.440000000000002,144929.24,-5453.179999999995,-84.69512005715526,0.09863945578231292,0.15304879942844735
12546,JIM BEAM BRANDS COMPANY,2661,47.99,750.0,65.99,134.0,6430.659999999997,19.0,1177.81,619.9,14.969999999999999,123880.96999999999,-5252.849999999997,-81.68446162602282,0.1417910447761194,0.18315538373977172
3252,E & J GALLO WINERY,38898,20.13,750.0,29.99,319.0,6421.470000000004,39.0,1169.6100000000001,719.7600000000001,4.320000000000001,61966.909999999996,-5251.860000000004,-81.78594620857844,0.12225705329153605,0.1821405379142158
9552,M S WALKER INC,23991,9.86,750.0,14.99,650.0,6409.0,3.0,44.97,44.97,0.33,55551.819999999985,-6364.03,-99.29833047277266,0.004615384615384616,0.007016695272273365
8664,"STOLI GROUP,(USA) LLC",599,17.03,1000.0,22.99,376.0,6403.280000000001,60.0,1495.4000000000003,895.6400000000002,63.00000000000001,18544.489999999998,-4907.88,-76.64634374882871,0.1595744680851064,0.2335365625117128
3664,WILLIAM GRANT & SONS INC,8078,14.59,375.0,19.99,438.0,6390.419999999999,68.0,1359.3200000000004,1259.3700000000003,26.57000000000002,30234.42000000001,-5031.0999999999985,-78.72878464952224,0.1552511415525114,0.21271215350477754
8664,"STOLI GROUP,(USA) LLC",3487,12.77,750.0,16.99,500.0,6384.999999999997,74.0,1326.2600000000004,1038.4200000000003,58.32999999999997,18544.489999999998,-5058.739999999997,-79.22850430696946,0.148,0.20771495693030556
12546,JIM BEAM BRANDS COMPANY,3221,7.93,750.0,10.99,805.0,6383.649999999995,119.0,1283.8100000000009,1083.0000000000007,93.8600000000001,123880.96999999999,-5099.839999999995,-79.88909166385999,0.14782608695652175,0.20110908336140013
12546,JIM BEAM BRANDS COMPANY,5489,7.57,750.0,9.99,842.0,6373.940000000006,128.0,1289.720000000001,906.1000000000006,100.83000000000006,123880.96999999999,-5084.220000000005,-79.7657335964882,0.15201900237529692,0.20234266403511794
9815,WINE GROUP INC,11827,4.76,750.0,6.99,1337.0,6364.119999999994,268.0,2262.3199999999993,1231.540000000001,29.769999999999936,27100.409999999996,-4101.799999999996,-64.45195879398878,0.20044876589379207,0.3554804120601122
